"rt","stim","signal","time_elapsed","browser_name","browser_version","os_name","os_version","tablet","mobile","screen_resolution","window_resolution","participantID","response","correct","SSD","trial_i","block_i","focus","Fullscreen"
"525","right","yes","184832","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","17","1","blur","yes"
"null","right","no","186845","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","18","1","blur","yes"
"431","left","no","188042","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","19","1","blur","yes"
"872","left","no","189670","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","20","1","blur","yes"
"null","right","no","191676","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","21","1","blur","yes"
"517","right","no","192959","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","22","1","blur","yes"
"934","left","no","194648","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","23","1","blur","yes"
"239","left","yes","195642","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","24","1","blur","yes"
"868","left","no","197264","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","25","1","blur","yes"
"null","left","no","199269","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","26","1","blur","yes"
"361","right","no","200396","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","27","1","blur","yes"
"716","right","no","201869","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","28","1","blur","yes"
"475","left","no","203103","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","50","29","1","blur","yes"
"null","left","yes","205111","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","true","50","30","1","blur","yes"
"658","right","no","206528","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","100","31","1","blur","yes"
"1256","right","yes","208540","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","100","32","1","blur","yes"
"null","left","yes","210549","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","true","50","33","1","blur","yes"
"825","right","yes","212139","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","100","34","1","blur","yes"
"216","left","no","213110","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","50","35","1","blur","yes"
"894","left","no","214761","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","50","36","1","blur","yes"
"1167","left","no","216687","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","37","1","blur","yes"
"684","right","no","218134","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","38","1","blur","yes"
"null","right","no","220144","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","39","1","blur","yes"
"255","right","no","221155","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","40","1","blur","yes"
"900","right","no","222811","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","41","1","blur","yes"
"616","left","yes","224191","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","42","1","blur","yes"
"null","right","no","226203","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","43","1","blur","yes"
"106","left","no","227063","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","50","44","1","blur","yes"
"686","left","no","228512","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","45","1","blur","yes"
"859","right","yes","230126","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","46","1","blur","yes"
"null","left","no","232135","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","47","1","blur","yes"
"674","right","no","233563","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","48","1","blur","yes"
"null","left","no","235575","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","49","1","blur","yes"
"524","left","no","236852","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","50","1","blur","yes"
"219","left","yes","237830","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","51","1","blur","yes"
"1055","left","no","239640","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","52","1","blur","yes"
"1112","right","no","241512","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","53","1","blur","yes"
"1104","right","no","243372","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","54","1","blur","yes"
"1062","right","no","245191","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","55","1","blur","yes"
"618","right","yes","246581","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","56","1","blur","yes"
"259","left","yes","247597","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","57","1","blur","yes"
"1149","right","no","249505","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","58","1","blur","yes"
"504","left","no","250767","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","50","59","1","blur","yes"
"null","right","no","252778","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","60","1","blur","yes"
"274","right","yes","253814","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","61","1","blur","yes"
"406","left","no","254974","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","62","1","blur","yes"
"1053","left","no","256782","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","63","1","blur","yes"
"1223","right","no","258761","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","64","1","blur","yes"
"null","right","no","278149","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","1","2","focus","yes"
"465","left","no","279369","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","2","2","focus","yes"
"280","left","no","280408","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","50","3","2","focus","yes"
"999","right","no","282168","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","4","2","focus","yes"
"664","left","yes","283587","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","5","2","focus","yes"
"null","left","no","285596","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","6","2","focus","yes"
"203","right","yes","286561","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","7","2","focus","yes"
"889","right","no","288211","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","8","2","focus","yes"
"535","right","no","289505","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","9","2","focus","yes"
"1042","left","no","291306","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","50","10","2","focus","yes"
"null","left","yes","293319","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","true","50","11","2","focus","yes"
"273","left","no","294374","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","100","12","2","blur","yes"
"null","right","yes","296384","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","true","100","13","2","blur","yes"
"314","left","no","297490","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","150","14","2","blur","yes"
"432","right","no","298678","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","150","15","2","blur","yes"
"null","right","no","300692","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","150","16","2","blur","yes"
"563","left","no","302011","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","150","17","2","blur","yes"
"693","right","yes","303467","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","150","18","2","blur","yes"
"813","right","no","305039","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","100","19","2","blur","yes"
"945","left","no","306743","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","100","20","2","blur","yes"
"435","left","yes","307941","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","100","21","2","blur","yes"
"null","right","no","309972","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","22","2","blur","yes"
"1029","left","no","311771","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","23","2","blur","yes"
"985","right","no","313514","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","24","2","blur","yes"
"165","right","yes","314437","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","25","2","blur","yes"
"1200","left","no","316390","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","50","26","2","blur","yes"
"null","right","no","318405","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","27","2","blur","yes"
"566","left","no","319734","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","28","2","blur","yes"
"827","right","no","321322","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","29","2","blur","yes"
"791","left","yes","322871","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","30","2","blur","yes"
"390","left","no","324020","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","31","2","blur","yes"
"1065","right","no","325840","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","32","2","blur","yes"
"null","left","no","327850","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","33","2","blur","yes"
"341","right","no","328953","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","34","2","blur","yes"
"424","left","no","330137","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","35","2","blur","yes"
"null","left","no","332147","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","false","50","36","2","blur","yes"
"544","right","no","333451","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","37","2","blur","yes"
"371","right","no","334578","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","50","38","2","blur","yes"
"1071","right","yes","336407","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","false","50","39","2","blur","yes"
"141","left","yes","337309","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","50","40","2","blur","yes"
"null","right","yes","339317","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","true","50","41","2","blur","yes"
"240","right","no","340316","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","100","42","2","blur","yes"
"125","left","no","341200","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","100","43","2","blur","yes"
"1066","left","no","343036","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","100","44","2","blur","yes"
"1095","left","no","344886","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","true","100","45","2","blur","yes"
"null","left","yes","346896","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","undefined","true","100","46","2","blur","yes"
"435","right","no","348087","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","f","false","150","47","2","blur","yes"
"828","right","no","349674","Firefox","148.0","macOS","10.15","undefined","undefined","1920 x 1080","954 x 1080","gk7m2tddfv0t2ar3tolucs3nzb9wa721","j","true","150","48","2","blur","yes"
