"rt","stim","signal","time_elapsed","browser_name","browser_version","os_name","os_version","tablet","mobile","screen_resolution","window_resolution","participantID","response","correct","SSD","trial_i","block_i","focus","Fullscreen"
"615","right","no","179036","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","49","1","focus","yes"
"null","right","no","181049","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","50","1","focus","yes"
"1208","right","yes","183019","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","51","1","focus","yes"
"175","left","no","184034","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","50","52","1","focus","yes"
"1026","right","no","185815","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","53","1","focus","yes"
"541","left","yes","187114","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","54","1","focus","yes"
"null","left","no","189124","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","55","1","focus","yes"
"254","left","no","190137","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","50","56","1","focus","yes"
"275","right","no","191172","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","57","1","focus","yes"
"null","left","no","193185","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","58","1","focus","yes"
"526","left","no","194465","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","50","59","1","focus","yes"
"541","right","yes","195767","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","50","60","1","focus","yes"
"null","right","no","197776","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","61","1","focus","yes"
"276","right","no","198813","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","62","1","focus","yes"
"1025","left","yes","200597","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","63","1","focus","yes"
"1252","left","no","202607","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","50","64","1","focus","yes"
"null","left","yes","223335","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","true","50","1","2","focus","yes"
"379","left","no","224472","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","100","2","2","focus","yes"
"864","right","yes","226092","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","100","3","2","focus","yes"
"267","right","no","227118","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","4","2","focus","yes"
"null","left","no","229133","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","5","2","focus","yes"
"349","left","no","230237","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","50","6","2","focus","yes"
"369","right","no","231360","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","7","2","focus","yes"
"784","right","no","232903","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","true","50","8","2","focus","yes"
"1047","left","no","234706","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","50","9","2","focus","yes"
"832","right","no","236295","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","10","2","focus","yes"
"876","left","yes","237927","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","11","2","focus","yes"
"861","right","no","239559","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","true","50","12","2","focus","yes"
"null","right","no","241591","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","13","2","focus","yes"
"166","right","yes","242512","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","14","2","focus","yes"
"426","left","no","243697","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","50","15","2","focus","yes"
"null","left","no","245705","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","16","2","focus","yes"
"497","right","no","246960","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","50","17","2","focus","yes"
"null","left","no","248972","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","18","2","focus","yes"
"149","right","yes","249881","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","50","19","2","focus","yes"
"198","left","no","250837","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","50","20","2","focus","yes"
"null","right","no","252843","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","50","21","2","focus","yes"
"234","left","yes","253830","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","50","22","2","focus","yes"
"1225","right","no","255813","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","true","50","23","2","focus","yes"
"1001","left","no","257573","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","50","24","2","focus","yes"
"432","left","no","258765","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","50","25","2","focus","yes"
"null","left","yes","260784","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","true","50","26","2","focus","yes"
"107","right","no","261648","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","100","27","2","focus","yes"
"133","left","no","262543","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","100","28","2","focus","yes"
"null","right","yes","264552","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","true","100","29","2","focus","yes"
"493","right","no","265800","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","true","150","30","2","focus","yes"
"1069","right","no","267634","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","true","150","31","2","focus","yes"
"542","left","no","268934","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","150","32","2","focus","yes"
"null","left","yes","270948","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","true","150","33","2","focus","yes"
"158","right","no","271881","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","200","34","2","focus","yes"
"914","left","no","273551","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","200","35","2","focus","yes"
"1155","left","no","275469","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","200","36","2","focus","yes"
"null","left","no","277477","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","200","37","2","focus","yes"
"361","right","no","278597","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","200","38","2","focus","yes"
"263","right","yes","279618","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","false","200","39","2","focus","yes"
"1030","right","no","281403","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","true","150","40","2","focus","yes"
"null","left","no","283429","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","150","41","2","focus","yes"
"758","right","no","284949","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","true","150","42","2","focus","yes"
"510","left","no","286239","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","true","150","43","2","focus","yes"
"null","right","no","288250","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","undefined","false","150","44","2","focus","yes"
"873","right","no","289884","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","j","true","150","45","2","focus","yes"
"525","left","yes","291163","Firefox","147.0","macOS","10.15","undefined","undefined","1920 x 1080","1920 x 1080","2298r3pruqps3ujyd5qrxhvsnbwnrje4","f","false","150","46","2","focus","yes"
