"rt","stim","signal","time_elapsed","browser_name","browser_version","os_name","os_version","tablet","mobile","screen_resolution","window_resolution","participantID","response","correct","SSD","trial_i","block_i","focus","Fullscreen"
"996","left","no","181411","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","17","1","focus","yes"
"null","right","no","183415","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","18","1","focus","yes"
"499","right","yes","184674","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","19","1","focus","yes"
"964","right","no","186396","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","50","20","1","focus","yes"
"322","right","no","187472","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","21","1","focus","yes"
"1054","left","no","189288","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","22","1","focus","yes"
"null","left","no","191299","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","23","1","focus","yes"
"828","left","yes","192885","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","24","1","focus","yes"
"1166","right","no","194809","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","25","1","focus","yes"
"484","right","no","196056","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","50","26","1","focus","yes"
"1144","right","yes","197964","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","27","1","focus","yes"
"733","right","no","199470","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","50","28","1","focus","yes"
"null","left","no","201480","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","29","1","focus","yes"
"286","left","no","202523","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","30","1","focus","yes"
"839","left","no","204119","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","31","1","focus","yes"
"1241","left","yes","206117","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","32","1","focus","yes"
"311","left","no","207187","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","33","1","focus","yes"
"null","left","yes","209196","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","true","50","34","1","focus","yes"
"523","right","no","210477","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","100","35","1","focus","yes"
"637","right","no","211881","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","100","36","1","focus","yes"
"null","right","no","213893","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","100","37","1","focus","yes"
"108","left","no","214776","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","100","38","1","focus","yes"
"915","left","no","216446","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","100","39","1","focus","yes"
"907","right","yes","218113","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","100","40","1","focus","yes"
"828","right","no","219704","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","50","41","1","focus","yes"
"120","right","yes","220580","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","42","1","focus","yes"
"1123","left","yes","222465","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","43","1","focus","yes"
"962","right","no","224182","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","44","1","focus","yes"
"null","right","no","226192","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","45","1","focus","yes"
"495","left","no","227443","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","46","1","blur","yes"
"560","left","no","228781","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","47","1","blur","yes"
"null","left","no","230786","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","48","1","blur","yes"
"512","right","yes","232057","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","49","1","blur","yes"
"1009","right","no","233822","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","50","1","blur","yes"
"1036","left","no","235610","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","51","1","blur","yes"
"853","right","no","237220","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","50","52","1","blur","yes"
"171","right","no","238149","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","53","1","blur","yes"
"null","left","no","240169","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","54","1","blur","yes"
"109","left","yes","241038","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","55","1","blur","yes"
"1136","left","no","242931","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","56","1","blur","yes"
"null","left","no","244940","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","57","1","blur","yes"
"800","left","yes","246501","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","58","1","blur","yes"
"739","right","yes","248000","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","59","1","blur","yes"
"445","right","no","249210","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","60","1","blur","yes"
"532","right","no","250497","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","61","1","blur","yes"
"921","right","no","252177","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","62","1","blur","yes"
"null","left","no","254210","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","63","1","blur","yes"
"601","left","no","255569","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","64","1","blur","yes"
"1167","left","no","275025","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","1","2","focus","yes"
"1011","right","no","276798","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","2","2","focus","yes"
"227","left","yes","277788","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","3","2","focus","yes"
"null","right","no","279799","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","4","2","focus","yes"
"781","left","no","281341","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","5","2","focus","yes"
"295","left","no","282397","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","6","2","focus","yes"
"null","right","no","284407","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","7","2","focus","yes"
"238","right","yes","285406","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","8","2","focus","yes"
"831","left","no","286994","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","9","2","focus","yes"
"370","right","yes","288121","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","10","2","focus","yes"
"null","right","no","290135","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","11","2","focus","yes"
"863","left","no","291755","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","12","2","focus","yes"
"null","left","no","293798","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","13","2","focus","yes"
"120","left","yes","294674","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","14","2","focus","yes"
"655","right","no","296084","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","15","2","focus","yes"
"null","right","no","298098","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","16","2","focus","yes"
"362","left","yes","299220","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","17","2","focus","yes"
"196","right","yes","300175","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","18","2","focus","yes"
"null","right","no","302185","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","19","2","focus","yes"
"333","left","no","303280","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","20","2","focus","yes"
"876","left","no","304914","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","21","2","focus","yes"
"549","right","no","306219","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","50","22","2","focus","yes"
"870","left","no","307848","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","23","2","focus","yes"
"1200","right","no","309826","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","24","2","focus","yes"
"1233","left","no","311818","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","true","50","25","2","focus","yes"
"240","right","no","312819","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","50","26","2","focus","yes"
"null","right","no","314830","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","27","2","focus","yes"
"131","left","no","315723","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","28","2","focus","yes"
"1136","left","no","317616","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","29","2","focus","yes"
"359","right","yes","318744","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","30","2","focus","yes"
"null","left","yes","320754","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","true","50","31","2","focus","yes"
"461","right","no","321970","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","100","32","2","focus","yes"
"1252","right","no","323979","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","true","100","33","2","focus","yes"
"null","right","no","325993","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","100","34","2","focus","yes"
"462","left","no","327213","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","100","35","2","focus","yes"
"760","right","yes","328736","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","100","36","2","focus","yes"
"355","left","no","329850","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","37","2","focus","yes"
"768","left","no","331377","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","38","2","focus","yes"
"974","right","no","333105","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","39","2","focus","yes"
"null","left","yes","335115","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","true","50","40","2","focus","yes"
"445","right","no","336315","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","100","41","2","focus","yes"
"663","right","yes","337737","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","100","42","2","focus","yes"
"1102","right","no","339597","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","43","2","focus","yes"
"815","left","yes","341172","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","44","2","focus","yes"
"null","left","no","343180","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","45","2","blur","yes"
"210","right","no","344150","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","46","2","blur","yes"
"523","left","no","345428","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","j","false","50","47","2","blur","yes"
"null","left","no","347451","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","undefined","false","50","48","2","blur","yes"
"647","left","yes","348856","Firefox","146.0","macOS","10.15","undefined","undefined","1512 x 982","899 x 945","ead2jzu81jz2rku5dadtrbzu7kl8n0ro","f","false","50","49","2","blur","yes"
